Transaction ID,Date,Product ID,Product Category,Quantity,Unit Price,Payment Method,Store Location,Customer Type,Total Price
TXN112983,2024-03-31,P2930,Toys,3,54.51,Debit Card,Port Harcourt,Walk-in,163.53
TXN112984,2024-02-27,P5576,Home Decor,1,14.69,Cash,Kano,Online,14.69
TXN112985,2024-08-19,P9429,Stationery,4,168.17,Debit Card,Enugu,Online,672.68
TXN112986,2023-07-06,P6527,Home Decor,1,17.54,Cash,Ibadan,Walk-in,17.54
TXN112987,2024-12-06,P6525,Electronics,3,178.04,Debit Card,Abuja,Walk-in,534.12
TXN112988,2024-07-09,P4052,Electronics,5,29.47,Mobile Payment,Abuja,Online,147.35
TXN112989,2024-04-19,P5182,Clothing,2,17.73,Debit Card,Port Harcourt,Walk-in,35.46
TXN112990,2024-10-16,P6586,Electronics,4,114.79,Debit Card,Port Harcourt,Online,459.16
TXN112991,2025-03-29,P8984,Books,3,102.98,Cash,Port Harcourt,Online,308.94
TXN112992,2023-06-30,P9993,Groceries,3,100.79,Cash,Kano,Online,302.37
TXN112993,2024-04-06,P8476,Stationery,1,117.03,Credit Card,Abuja,Online,117.03
TXN112994,2024-07-12,P2581,Stationery,1,60.98,Bank Transfer,Enugu,Online,60.98
TXN112995,2023-10-26,P6609,Electronics,2,134.28,Mobile Payment,Port Harcourt,Walk-in,268.56
TXN112996,2024-12-07,P9504,Toys,1,102.97,Credit Card,Enugu,Online,102.97
TXN112997,2024-08-15,P5306,Clothing,4,70.27,Bank Transfer,Enugu,Walk-in,281.08
TXN112998,2024-08-27,P2034,Clothing,4,166.17,Cash,Lagos,Walk-in,664.68
TXN112999,2024-12-22,P6987,Clothing,4,146.91,Cash,Enugu,Online,587.64
TXN113000,2024-03-14,P7988,Electronics,5,81.75,Cash,Abuja,Online,408.75
TXN113001,2024-08-31,P1416,Books,4,170.29,Debit Card,Enugu,Walk-in,681.16
TXN113002,2024-08-24,P9901,Clothing,1,184.45,Cash,Port Harcourt,Online,184.45
TXN113003,2024-01-16,P3068,Electronics,1,109.69,Credit Card,Abuja,Walk-in,109.69
TXN113004,2024-04-30,P2549,Stationery,4,46.92,Credit Card,Enugu,Online,187.68
TXN113005,2024-04-23,P4721,Groceries,3,183.58,Bank Transfer,Enugu,Online,550.74
TXN113006,2024-04-13,P8494,Books,3,41.95,Bank Transfer,Kano,Walk-in,125.85
TXN113007,2023-10-16,P2820,Stationery,3,14.44,Credit Card,Port Harcourt,Online,43.32
TXN113008,2023-09-01,P2970,Toys,2,68.86,Cash,Enugu,Online,137.72
TXN113009,2024-06-02,P5844,Books,5,146.76,Mobile Payment,Kano,Walk-in,733.8
TXN113010,2024-06-11,P3069,Groceries,4,185.04,Debit Card,Enugu,Online,740.16
TXN113011,2023-10-14,P6695,Groceries,2,129.27,Debit Card,Enugu,Online,258.54
TXN113012,2024-06-24,P6030,Electronics,3,190.61,Bank Transfer,Lagos,Online,571.83
TXN113013,2024-12-08,P8414,Stationery,4,23.01,Debit Card,Lagos,Walk-in,92.04
TXN113014,2024-12-04,P8146,Books,2,16.85,Credit Card,Port Harcourt,Online,33.7
TXN113015,2024-11-16,P2359,Electronics,1,122.82,Bank Transfer,Ibadan,Walk-in,122.82
TXN113016,2024-11-10,P9269,Toys,3,193.39,Credit Card,Port Harcourt,Walk-in,580.17
TXN113017,2025-06-09,P3991,Groceries,2,103.03,Mobile Payment,Kano,Walk-in,206.06
TXN113018,2023-07-05,P7513,Books,1,15.05,Mobile Payment,Ibadan,Walk-in,15.05
TXN113019,2024-10-12,P9370,Home Decor,3,48.14,Mobile Payment,Abuja,Walk-in,144.42
TXN113020,2024-07-23,P4192,Home Decor,5,52.73,Mobile Payment,Abuja,Walk-in,263.65
TXN113021,2025-01-21,P3321,Stationery,3,70.88,Debit Card,Enugu,Online,212.64
TXN113022,2024-06-17,P4634,Groceries,5,13.5,Credit Card,Lagos,Online,67.5
TXN113023,2023-11-23,P1273,Stationery,5,181.45,Credit Card,Kano,Walk-in,907.25
TXN113024,2025-02-17,P4255,Toys,5,105.53,Bank Transfer,Enugu,Walk-in,527.65
TXN113025,2024-07-03,P6798,Toys,4,135.83,Credit Card,Ibadan,Online,543.32
TXN113026,2024-08-12,P9611,Electronics,4,18.1,Debit Card,Abuja,Online,72.4
TXN113027,2024-08-25,P3486,Groceries,5,15.55,Debit Card,Kano,Online,77.75
TXN113028,2025-01-03,P9692,Books,1,119.36,Credit Card,Ibadan,Online,119.36
TXN113029,2023-10-10,P9602,Clothing,5,178.02,Credit Card,Kano,Online,890.1
TXN113030,2024-08-19,P1769,Stationery,2,108.05,Mobile Payment,Lagos,Online,216.1
TXN113031,2023-12-31,P9735,Books,5,176.17,Credit Card,Enugu,Walk-in,880.85
TXN113032,2023-08-18,P6941,Books,4,163.14,Credit Card,Ibadan,Online,652.56
TXN113033,2024-05-31,P9838,Home Decor,4,19.79,Mobile Payment,Port Harcourt,Walk-in,79.16
TXN113034,2023-11-27,P4775,Toys,2,44.38,Bank Transfer,Lagos,Online,88.76
TXN113035,2024-12-14,P9697,Clothing,2,133.25,Credit Card,Port Harcourt,Online,266.5
TXN113036,2025-03-27,P3732,Toys,3,91.48,Bank Transfer,Port Harcourt,Walk-in,274.44
TXN113037,2024-11-14,P7135,Toys,1,61.69,Mobile Payment,Kano,Walk-in,61.69
TXN113038,2024-10-06,P3600,Toys,1,86.63,Bank Transfer,Port Harcourt,Online,86.63
TXN113039,2023-12-07,P2640,Electronics,1,91.81,Credit Card,Lagos,Online,91.81
TXN113040,2024-11-04,P3713,Toys,4,182.56,Cash,Lagos,Walk-in,730.24
TXN113041,2024-01-20,P4707,Home Decor,1,25.17,Debit Card,Kano,Walk-in,25.17
TXN113042,2024-07-22,P3491,Books,3,59.55,Cash,Port Harcourt,Online,178.65
TXN113043,2024-11-23,P9860,Books,3,109.83,Cash,Lagos,Walk-in,329.49
TXN113044,2024-08-11,P7947,Electronics,1,141.17,Cash,Port Harcourt,Online,141.17
TXN113045,2024-01-18,P4312,Groceries,2,127.97,Credit Card,Kano,Walk-in,255.94
TXN113046,2024-09-08,P5561,Home Decor,3,188.62,Mobile Payment,Ibadan,Online,565.86
TXN113047,2024-07-17,P1801,Clothing,2,160.14,Cash,Kano,Online,320.28
TXN113048,2024-05-21,P7567,Groceries,4,113.63,Mobile Payment,Port Harcourt,Online,454.52
TXN113049,2023-09-30,P5857,Books,3,46.86,Mobile Payment,Port Harcourt,Online,140.58
TXN113050,2023-12-18,P7386,Toys,2,92.92,Credit Card,Enugu,Walk-in,185.84
TXN113051,2024-03-16,P9548,Clothing,1,140.21,Cash,Enugu,Walk-in,140.21
TXN113052,2024-01-11,P7901,Electronics,4,168.4,Debit Card,Enugu,Online,673.6
TXN113053,2024-12-02,P8807,Home Decor,5,192.15,Credit Card,Ibadan,Walk-in,960.75
TXN113054,2024-12-07,P8667,Clothing,5,123.06,Debit Card,Ibadan,Online,615.3
TXN113055,2023-10-03,P6274,Toys,1,107.75,Bank Transfer,Lagos,Walk-in,107.75
TXN113056,2025-05-13,P3230,Home Decor,4,8.45,Mobile Payment,Ibadan,Online,33.8
TXN113057,2024-12-23,P5915,Toys,4,19.06,Bank Transfer,Kano,Walk-in,76.24
TXN113058,2025-05-24,P1005,Books,4,35.44,Mobile Payment,Port Harcourt,Walk-in,141.76
TXN113059,2024-06-05,P2226,Groceries,4,15.68,Debit Card,Enugu,Walk-in,62.72
TXN113060,2024-06-25,P5117,Stationery,5,83.17,Credit Card,Kano,Walk-in,415.85
TXN113061,2024-07-27,P6105,Groceries,2,70.69,Mobile Payment,Enugu,Walk-in,141.38
TXN113062,2024-10-13,P4420,Toys,4,129.28,Cash,Kano,Walk-in,517.12
TXN113063,2025-02-17,P2094,Groceries,2,109.45,Debit Card,Ibadan,Online,218.9
TXN113064,2024-08-05,P1970,Clothing,4,121.21,Debit Card,Ibadan,Walk-in,484.84
TXN113065,2023-06-25,P7723,Toys,3,97.04,Mobile Payment,Ibadan,Walk-in,291.12
TXN113066,2024-10-04,P3298,Home Decor,3,59.16,Credit Card,Abuja,Walk-in,177.48
TXN113067,2023-07-12,P3355,Groceries,3,190.8,Cash,Abuja,Walk-in,572.4
TXN113068,2024-10-11,P8879,Groceries,4,21.85,Cash,Abuja,Online,87.4
TXN113069,2023-12-30,P3625,Electronics,2,188.08,Debit Card,Abuja,Online,376.16
TXN113070,2024-11-28,P4972,Groceries,5,65.69,Credit Card,Port Harcourt,Online,328.45
TXN113071,2024-11-23,P7410,Books,1,104.97,Cash,Abuja,Walk-in,104.97
TXN113072,2025-01-17,P3612,Home Decor,5,26.22,Bank Transfer,Lagos,Online,131.1
TXN113073,2025-01-18,P7865,Clothing,4,18.83,Bank Transfer,Port Harcourt,Online,75.32
TXN113074,2025-02-01,P7406,Clothing,3,88.76,Bank Transfer,Abuja,Walk-in,266.28
TXN113075,2024-12-10,P4168,Stationery,3,149.63,Credit Card,Lagos,Online,448.89
TXN113076,2025-06-16,P5072,Electronics,2,57.53,Cash,Lagos,Online,115.06
TXN113077,2023-09-22,P6741,Books,4,114.66,Bank Transfer,Kano,Online,458.64
TXN113078,2024-07-21,P2155,Books,5,59.34,Mobile Payment,Abuja,Online,296.7
TXN113079,2024-10-03,P4707,Electronics,4,80.78,Credit Card,Ibadan,Online,323.12
TXN113080,2023-09-10,P5525,Stationery,4,181.76,Cash,Lagos,Online,727.04
TXN113081,2025-02-05,P3300,Stationery,3,171.89,Bank Transfer,Enugu,Walk-in,515.67
TXN113082,2023-12-12,P7577,Stationery,5,105.62,Debit Card,Lagos,Walk-in,528.1
TXN113083,2023-08-04,P3022,Home Decor,1,51.43,Cash,Lagos,Walk-in,51.43
TXN113084,2024-04-10,P3487,Home Decor,3,42.67,Mobile Payment,Kano,Online,128.01
TXN113085,2024-11-03,P4372,Electronics,5,191.05,Bank Transfer,Enugu,Online,955.25
TXN113086,2023-11-13,P8264,Books,2,44.53,Credit Card,Kano,Walk-in,89.06
TXN113087,2023-08-25,P3333,Toys,3,162.59,Credit Card,Lagos,Walk-in,487.77
TXN113088,2023-09-28,P5513,Books,2,76.95,Mobile Payment,Ibadan,Online,153.9
TXN113089,2024-08-07,P6365,Books,3,197.2,Mobile Payment,Abuja,Walk-in,591.6
TXN113090,2023-07-24,P1176,Home Decor,4,76.79,Credit Card,Kano,Online,307.16
TXN113091,2023-07-06,P2921,Electronics,5,73.55,Cash,Abuja,Online,367.75
TXN113092,2025-06-11,P9529,Books,2,129.31,Credit Card,Port Harcourt,Walk-in,258.62
TXN113093,2025-04-06,P6098,Groceries,3,192.5,Bank Transfer,Enugu,Walk-in,577.5
TXN113094,2024-04-09,P9589,Electronics,2,195.36,Mobile Payment,Lagos,Online,390.72
TXN113095,2024-07-13,P2681,Toys,3,142.91,Credit Card,Ibadan,Walk-in,428.73
TXN113096,2025-04-17,P8718,Toys,3,152.15,Debit Card,Lagos,Online,456.45
TXN113097,2024-08-26,P4804,Electronics,1,114.86,Cash,Port Harcourt,Online,114.86
TXN113098,2025-01-04,P8180,Books,1,152.38,Debit Card,Ibadan,Walk-in,152.38
TXN113099,2024-08-13,P5895,Toys,1,172.66,Bank Transfer,Abuja,Walk-in,172.66
TXN113100,2025-06-16,P3045,Books,2,99.79,Debit Card,Lagos,Online,199.58
TXN113101,2024-11-15,P9867,Electronics,4,125.87,Cash,Abuja,Online,503.48
TXN113102,2024-01-06,P8444,Books,3,109.78,Credit Card,Enugu,Walk-in,329.34
TXN113103,2023-06-26,P3517,Stationery,5,114.68,Mobile Payment,Kano,Online,573.4
TXN113104,2025-03-26,P2153,Toys,1,178.56,Debit Card,Lagos,Walk-in,178.56
TXN113105,2025-04-21,P6593,Stationery,2,74.35,Bank Transfer,Abuja,Online,148.7
TXN113106,2024-03-27,P5458,Toys,2,45.6,Cash,Abuja,Online,91.2
TXN113107,2025-01-31,P1671,Toys,2,93.97,Bank Transfer,Abuja,Walk-in,187.94
TXN113108,2023-06-28,P7250,Clothing,5,45.58,Credit Card,Abuja,Walk-in,227.9
TXN113109,2024-10-02,P5185,Stationery,5,102.19,Mobile Payment,Enugu,Online,510.95
TXN113110,2025-05-17,P2848,Groceries,1,181.18,Bank Transfer,Kano,Walk-in,181.18
TXN113111,2024-05-24,P8643,Electronics,5,125.4,Cash,Ibadan,Walk-in,627.0
TXN113112,2025-04-17,P7978,Electronics,1,171.81,Cash,Lagos,Online,171.81
TXN113113,2024-11-21,P3759,Groceries,5,37.41,Bank Transfer,Port Harcourt,Online,187.05
TXN113114,2025-03-04,P8983,Toys,5,180.67,Cash,Lagos,Walk-in,903.35
TXN113115,2024-11-17,P5769,Stationery,5,122.35,Mobile Payment,Ibadan,Online,611.75
TXN113116,2024-12-21,P4680,Groceries,1,11.19,Credit Card,Abuja,Online,11.19
TXN113117,2025-06-10,P9566,Stationery,3,128.46,Credit Card,Ibadan,Online,385.38
TXN113118,2024-01-08,P2688,Home Decor,1,190.52,Cash,Port Harcourt,Walk-in,190.52
TXN113119,2024-02-27,P2451,Home Decor,3,20.44,Bank Transfer,Port Harcourt,Online,61.32
TXN113120,2025-02-10,P6940,Electronics,2,118.58,Mobile Payment,Port Harcourt,Walk-in,237.16
TXN113121,2024-10-29,P4953,Electronics,2,183.52,Cash,Abuja,Walk-in,367.04
TXN113122,2025-01-12,P9102,Clothing,1,6.89,Credit Card,Abuja,Walk-in,6.89
TXN113123,2024-11-27,P8085,Books,3,128.03,Cash,Port Harcourt,Walk-in,384.09
TXN113124,2024-09-17,P7908,Clothing,3,97.61,Bank Transfer,Ibadan,Online,292.83
TXN113125,2024-03-24,P1928,Books,3,72.66,Bank Transfer,Enugu,Walk-in,217.98
TXN113126,2023-12-21,P2723,Clothing,2,127.37,Debit Card,Abuja,Walk-in,254.74
TXN113127,2024-10-07,P5590,Books,1,15.28,Debit Card,Abuja,Walk-in,15.28
TXN113128,2024-07-15,P5519,Electronics,4,151.85,Credit Card,Port Harcourt,Online,607.4
TXN113129,2023-09-18,P5123,Clothing,3,5.87,Credit Card,Abuja,Walk-in,17.61
TXN113130,2023-12-20,P9320,Groceries,3,64.85,Bank Transfer,Lagos,Online,194.55
TXN113131,2024-09-03,P6387,Stationery,4,103.27,Debit Card,Abuja,Walk-in,413.08
TXN113132,2024-01-28,P7875,Home Decor,1,78.52,Bank Transfer,Abuja,Online,78.52
TXN113133,2024-05-19,P5116,Groceries,3,64.96,Mobile Payment,Ibadan,Walk-in,194.88
TXN113134,2024-01-17,P6843,Groceries,1,167.01,Cash,Abuja,Online,167.01
TXN113135,2024-04-26,P2361,Toys,3,187.29,Credit Card,Ibadan,Online,561.87
TXN113136,2024-04-18,P1211,Electronics,5,175.37,Credit Card,Lagos,Walk-in,876.85
TXN113137,2024-10-02,P2656,Electronics,3,106.87,Credit Card,Lagos,Online,320.61
TXN113138,2024-12-28,P8955,Books,5,177.41,Cash,Lagos,Online,887.05
TXN113139,2024-07-19,P4977,Toys,1,184.57,Debit Card,Lagos,Online,184.57
TXN113140,2023-09-30,P9109,Home Decor,3,84.8,Bank Transfer,Abuja,Online,254.4
TXN113141,2024-05-01,P4627,Electronics,2,60.27,Bank Transfer,Abuja,Walk-in,120.54
TXN113142,2023-10-18,P8106,Clothing,2,24.16,Bank Transfer,Kano,Online,48.32
TXN113143,2025-01-01,P5354,Home Decor,4,98.42,Mobile Payment,Enugu,Online,393.68
TXN113144,2023-12-25,P2703,Stationery,2,189.53,Debit Card,Enugu,Online,379.06
TXN113145,2025-01-16,P8993,Toys,5,114.38,Cash,Abuja,Online,571.9
TXN113146,2024-10-15,P7157,Toys,2,135.17,Mobile Payment,Enugu,Online,270.34
TXN113147,2025-02-03,P9502,Groceries,2,27.01,Debit Card,Ibadan,Online,54.02
TXN113148,2023-12-12,P7268,Groceries,2,32.99,Mobile Payment,Ibadan,Online,65.98
TXN113149,2023-12-17,P1689,Electronics,3,95.57,Bank Transfer,Abuja,Walk-in,286.71
TXN113150,2025-05-01,P2766,Clothing,4,190.5,Cash,Port Harcourt,Walk-in,762.0
TXN113151,2025-01-17,P2615,Groceries,1,75.35,Credit Card,Ibadan,Walk-in,75.35
TXN113152,2024-08-14,P2555,Books,4,176.11,Credit Card,Abuja,Walk-in,704.44
TXN113153,2025-01-14,P2924,Home Decor,5,28.46,Credit Card,Port Harcourt,Walk-in,142.3
TXN113154,2023-11-08,P4909,Toys,3,125.32,Cash,Lagos,Walk-in,375.96
TXN113155,2024-08-12,P6909,Electronics,3,122.12,Bank Transfer,Ibadan,Online,366.36
TXN113156,2024-07-17,P7911,Home Decor,2,172.68,Bank Transfer,Enugu,Walk-in,345.36
TXN113157,2025-04-10,P7451,Home Decor,2,5.65,Bank Transfer,Kano,Walk-in,11.3
TXN113158,2024-03-04,P1653,Clothing,5,42.04,Cash,Enugu,Walk-in,210.2
TXN113159,2024-05-03,P6690,Clothing,3,47.84,Mobile Payment,Lagos,Walk-in,143.52
TXN113160,2025-06-03,P8212,Toys,1,190.24,Cash,Ibadan,Online,190.24
TXN113161,2024-12-11,P8548,Clothing,4,34.97,Bank Transfer,Abuja,Online,139.88
TXN113162,2024-10-20,P9564,Clothing,3,12.21,Debit Card,Port Harcourt,Walk-in,36.63
TXN113163,2025-01-04,P1610,Home Decor,1,109.22,Cash,Abuja,Walk-in,109.22
TXN113164,2024-03-18,P7532,Toys,1,108.07,Mobile Payment,Abuja,Walk-in,108.07
TXN113165,2024-03-26,P8074,Toys,4,169.59,Debit Card,Enugu,Online,678.36
TXN113166,2024-10-06,P1420,Stationery,1,190.03,Cash,Port Harcourt,Online,190.03
TXN113167,2025-05-05,P4539,Electronics,5,110.02,Credit Card,Kano,Online,550.1
TXN113168,2025-04-22,P3961,Stationery,1,186.35,Debit Card,Lagos,Walk-in,186.35
TXN113169,2023-08-13,P1395,Books,5,146.41,Cash,Ibadan,Walk-in,732.05
TXN113170,2025-02-27,P6389,Toys,1,56.59,Credit Card,Kano,Walk-in,56.59
TXN113171,2024-11-07,P2618,Toys,2,186.04,Cash,Kano,Walk-in,372.08
TXN113172,2024-08-06,P5788,Stationery,1,135.15,Cash,Abuja,Walk-in,135.15
TXN113173,2025-04-02,P7752,Groceries,5,85.75,Mobile Payment,Enugu,Online,428.75
TXN113174,2023-12-30,P1464,Toys,1,137.65,Bank Transfer,Port Harcourt,Walk-in,137.65
TXN113175,2024-04-07,P8481,Groceries,1,83.26,Bank Transfer,Ibadan,Walk-in,83.26
TXN113176,2024-04-23,P5153,Electronics,1,27.27,Mobile Payment,Ibadan,Walk-in,27.27
TXN113177,2024-01-02,P6875,Home Decor,5,145.2,Mobile Payment,Enugu,Online,726.0
TXN113178,2023-09-29,P6636,Stationery,1,165.7,Debit Card,Port Harcourt,Walk-in,165.7
TXN113179,2025-01-19,P6773,Electronics,4,147.12,Bank Transfer,Kano,Walk-in,588.48
TXN113180,2024-12-01,P5074,Clothing,4,49.68,Mobile Payment,Ibadan,Online,198.72
TXN113181,2024-06-02,P5532,Home Decor,5,191.54,Debit Card,Kano,Online,957.7
TXN113182,2023-07-12,P8307,Toys,2,9.92,Debit Card,Kano,Online,19.84
TXN113183,2025-05-15,P1783,Electronics,4,69.87,Bank Transfer,Port Harcourt,Online,279.48
TXN113184,2024-07-16,P6316,Stationery,3,55.72,Debit Card,Lagos,Online,167.16
TXN113185,2024-08-31,P8507,Books,4,14.38,Cash,Enugu,Walk-in,57.52
TXN113186,2024-04-27,P5311,Books,3,84.12,Bank Transfer,Enugu,Walk-in,252.36
TXN113187,2023-07-16,P3631,Clothing,5,126.51,Debit Card,Kano,Walk-in,632.55
TXN113188,2023-08-08,P4430,Toys,2,177.1,Bank Transfer,Kano,Online,354.2
TXN113189,2025-04-18,P9966,Groceries,3,197.99,Cash,Enugu,Online,593.97
TXN113190,2025-04-22,P6273,Books,3,162.58,Debit Card,Port Harcourt,Walk-in,487.74
TXN113191,2023-11-09,P7575,Clothing,4,96.39,Debit Card,Abuja,Walk-in,385.56
TXN113192,2024-08-02,P6710,Home Decor,3,146.12,Cash,Kano,Walk-in,438.36
TXN113193,2023-11-17,P3818,Stationery,5,169.51,Debit Card,Lagos,Walk-in,847.55
TXN113194,2024-07-06,P9189,Home Decor,5,95.73,Bank Transfer,Port Harcourt,Walk-in,478.65
TXN113195,2025-02-25,P2456,Stationery,5,158.09,Mobile Payment,Lagos,Online,790.45
TXN113196,2025-06-17,P6468,Home Decor,4,99.12,Credit Card,Enugu,Online,396.48
TXN113197,2024-08-12,P6763,Home Decor,2,80.37,Credit Card,Abuja,Walk-in,160.74
TXN113198,2023-10-18,P9818,Groceries,4,107.59,Mobile Payment,Lagos,Online,430.36
TXN113199,2025-06-08,P4728,Stationery,5,136.79,Mobile Payment,Ibadan,Walk-in,683.95
TXN113200,2024-04-21,P6186,Home Decor,4,146.74,Bank Transfer,Kano,Walk-in,586.96
TXN113201,2023-12-10,P6010,Groceries,5,74.56,Debit Card,Lagos,Walk-in,372.8
TXN113202,2024-04-24,P2659,Groceries,1,116.41,Mobile Payment,Enugu,Online,116.41
TXN113203,2023-12-19,P2481,Clothing,1,182.42,Credit Card,Lagos,Walk-in,182.42
TXN113204,2024-08-24,P7652,Toys,3,195.38,Mobile Payment,Kano,Online,586.14
TXN113205,2025-04-29,P6126,Stationery,2,49.31,Credit Card,Abuja,Walk-in,98.62
TXN113206,2023-12-04,P9146,Books,1,42.6,Bank Transfer,Abuja,Walk-in,42.6
TXN113207,2024-11-25,P4050,Home Decor,5,136.95,Mobile Payment,Kano,Online,684.75
TXN113208,2024-02-13,P7270,Electronics,4,85.86,Debit Card,Lagos,Online,343.44
TXN113209,2025-04-30,P4312,Clothing,4,9.72,Cash,Abuja,Online,38.88
TXN113210,2023-12-05,P5336,Groceries,3,72.64,Bank Transfer,Kano,Online,217.92
TXN113211,2024-02-22,P8953,Electronics,4,162.32,Cash,Abuja,Online,649.28
TXN113212,2024-04-08,P6744,Groceries,1,160.5,Debit Card,Lagos,Online,160.5
TXN113213,2023-10-29,P6521,Toys,4,101.46,Credit Card,Ibadan,Online,405.84
TXN113214,2024-11-04,P8172,Home Decor,1,97.15,Cash,Port Harcourt,Walk-in,97.15
TXN113215,2024-06-02,P6922,Electronics,1,118.0,Debit Card,Kano,Online,118.0
TXN113216,2024-12-19,P3608,Toys,2,47.78,Credit Card,Kano,Walk-in,95.56
TXN113217,2024-05-28,P3761,Books,3,107.58,Bank Transfer,Ibadan,Walk-in,322.74
TXN113218,2024-11-09,P6288,Clothing,5,7.15,Debit Card,Abuja,Walk-in,35.75
TXN113219,2024-10-08,P1260,Electronics,1,97.73,Debit Card,Kano,Walk-in,97.73
TXN113220,2023-11-10,P2826,Groceries,3,70.53,Cash,Lagos,Online,211.59
TXN113221,2025-02-13,P4109,Clothing,5,136.6,Debit Card,Kano,Online,683.0
TXN113222,2024-12-31,P6087,Home Decor,4,129.48,Mobile Payment,Ibadan,Online,517.92
TXN113223,2025-03-07,P9292,Stationery,3,79.26,Credit Card,Abuja,Online,237.78
TXN113224,2024-04-22,P5853,Books,3,6.42,Cash,Kano,Online,19.26
TXN113225,2023-07-27,P9818,Home Decor,3,54.19,Mobile Payment,Abuja,Online,162.57
TXN113226,2023-09-17,P3914,Electronics,4,128.5,Mobile Payment,Enugu,Online,514.0
TXN113227,2024-04-20,P7520,Groceries,4,19.11,Debit Card,Abuja,Walk-in,76.44
TXN113228,2025-04-25,P2244,Home Decor,3,25.99,Credit Card,Port Harcourt,Online,77.97
TXN113229,2023-08-12,P4254,Books,2,131.17,Debit Card,Port Harcourt,Walk-in,262.34
TXN113230,2024-09-15,P2529,Home Decor,1,152.37,Bank Transfer,Enugu,Online,152.37
TXN113231,2025-03-09,P2483,Electronics,4,67.7,Credit Card,Ibadan,Online,270.8
TXN113232,2023-07-17,P7629,Clothing,2,100.49,Bank Transfer,Enugu,Online,200.98
TXN113233,2024-10-11,P5315,Stationery,4,189.41,Debit Card,Enugu,Online,757.64
TXN113234,2025-03-18,P3388,Electronics,3,189.38,Cash,Kano,Walk-in,568.14
TXN113235,2024-08-25,P6573,Home Decor,2,64.96,Mobile Payment,Ibadan,Online,129.92
TXN113236,2024-09-07,P9729,Groceries,5,162.95,Mobile Payment,Kano,Walk-in,814.75
TXN113237,2024-06-14,P6796,Electronics,1,120.82,Mobile Payment,Kano,Online,120.82
TXN113238,2023-10-13,P7500,Home Decor,1,195.22,Debit Card,Abuja,Online,195.22
TXN113239,2024-07-17,P3179,Home Decor,4,98.13,Cash,Enugu,Walk-in,392.52
TXN113240,2023-12-23,P7311,Groceries,1,156.07,Mobile Payment,Ibadan,Walk-in,156.07
TXN113241,2024-03-08,P2697,Home Decor,5,154.79,Bank Transfer,Ibadan,Walk-in,773.95
TXN113242,2024-12-25,P5815,Stationery,2,102.0,Bank Transfer,Abuja,Online,204.0
TXN113243,2024-06-17,P2346,Electronics,2,160.15,Mobile Payment,Ibadan,Walk-in,320.3
TXN113244,2023-10-15,P6305,Clothing,3,55.9,Bank Transfer,Port Harcourt,Walk-in,167.7
TXN113245,2025-02-28,P4683,Electronics,2,28.84,Bank Transfer,Abuja,Online,57.68
TXN113246,2024-01-02,P8250,Groceries,4,87.91,Debit Card,Enugu,Walk-in,351.64
TXN113247,2025-01-08,P1668,Toys,5,189.01,Bank Transfer,Abuja,Online,945.05
TXN113248,2024-09-22,P5028,Books,3,102.65,Debit Card,Lagos,Online,307.95
TXN113249,2023-12-17,P9978,Toys,4,128.88,Mobile Payment,Port Harcourt,Walk-in,515.52
TXN113250,2023-07-29,P3539,Electronics,4,126.71,Debit Card,Kano,Walk-in,506.84
TXN113251,2024-12-25,P5485,Toys,4,30.85,Bank Transfer,Abuja,Walk-in,123.4
TXN113252,2024-10-22,P1431,Toys,1,81.11,Cash,Enugu,Online,81.11
TXN113253,2025-02-14,P9101,Home Decor,4,142.85,Cash,Abuja,Online,571.4
TXN113254,2024-01-17,P4677,Clothing,1,194.54,Cash,Abuja,Walk-in,194.54
TXN113255,2025-05-28,P4587,Stationery,2,37.76,Mobile Payment,Abuja,Walk-in,75.52
TXN113256,2024-07-12,P5019,Electronics,1,85.04,Mobile Payment,Abuja,Online,85.04
TXN113257,2024-06-02,P4700,Books,4,23.54,Mobile Payment,Enugu,Online,94.16
TXN113258,2024-06-14,P8214,Books,5,52.26,Credit Card,Abuja,Walk-in,261.3
TXN113259,2023-09-10,P4538,Books,5,78.47,Mobile Payment,Abuja,Online,392.35
TXN113260,2024-04-21,P3381,Electronics,2,110.43,Debit Card,Enugu,Online,220.86
TXN113261,2025-04-25,P1203,Electronics,4,49.96,Cash,Ibadan,Online,199.84
TXN113262,2024-08-09,P5862,Stationery,1,49.37,Bank Transfer,Lagos,Walk-in,49.37
TXN113263,2023-07-21,P4992,Groceries,5,156.68,Mobile Payment,Abuja,Walk-in,783.4
TXN113264,2025-06-11,P1340,Books,3,192.72,Bank Transfer,Enugu,Online,578.16
TXN113265,2025-01-05,P8917,Electronics,4,68.1,Credit Card,Port Harcourt,Online,272.4
TXN113266,2024-04-17,P8191,Books,4,139.16,Bank Transfer,Abuja,Walk-in,556.64
TXN113267,2025-01-20,P7791,Electronics,3,55.33,Mobile Payment,Ibadan,Walk-in,165.99
TXN113268,2023-08-25,P4149,Groceries,5,185.95,Bank Transfer,Abuja,Online,929.75
TXN113269,2024-04-13,P7755,Electronics,3,136.22,Bank Transfer,Abuja,Walk-in,408.66
TXN113270,2023-11-22,P4048,Stationery,2,161.52,Debit Card,Port Harcourt,Walk-in,323.04
TXN113271,2023-12-13,P9496,Toys,1,14.62,Credit Card,Enugu,Online,14.62
TXN113272,2025-04-14,P7547,Groceries,1,121.71,Mobile Payment,Lagos,Walk-in,121.71
